review_id,author,story,acting,visuals,sounds,values,overall
rw10405907,imdbfan-2372378165,-2.0,-2.0,,,,-2
rw10405079,imdbfan-5729602426,-2.0,,,,-1.0,-2
rw10405004,MrJoeBanks,-2.0,,-2.0,,,-2
rw10419143,Rob0784556147,-2.0,,-2.0,-2.0,,-2
rw10405073,idklul,-2.0,-2.0,-2.0,,,-2
rw10415971,pleonasmo_vicioso,-2.0,,,-2.0,,-2
rw10405407,imdbfan-3315685309,-2.0,-1.0,,,,-2
rw10402921,imdbfan-2738062968,,2.0,2.0,2.0,,1
rw10415410,imdbfan-2868760300,-2.0,,-2.0,,,-2
rw10406816,imdbfan-7642571588,-1.0,-1.0,-2.0,,,-1
rw10418805,imdbfan-6977779534,-2.0,,,,-2.0,-2
rw10415699,imdbfan-7880113691,-2.0,,0.0,,,-1
rw10422069,starseekkeers,-2.0,-2.0,-2.0,,,-2
rw10414466,chappsman,-1.0,-1.0,-2.0,-1.0,,-2
rw10422018,imdbfan-0913967765,-2.0,-2.0,-2.0,,,-2
rw10406828,imdbfan-0054817984,-2.0,-2.0,-2.0,,,-2
rw10400965,leith-chahed,1.0,,,,,1
rw10414541,imdbfan-1053499176,-2.0,-1.0,-2.0,,,-2
rw10415417,imdbfan-9950469848,-1.0,-1.0,-1.0,,,-1
rw10414684,imdbfan-1577522135,-2.0,-2.0,0.0,,,-2
rw10406475,carlosabolivart,-2.0,,-2.0,,-2.0,-2
rw10405480,thirty_fd,-2.0,-2.0,-2.0,,,-2
rw10418766,imdbfan-7081760920,-2.0,,1.0,,,-2
rw10418476,sergiucalborean,-1.0,,-1.0,,-1.0,-1
rw10415812,imdbfan-6691581348,-2.0,,-2.0,,,-2
rw10418683,imdbfan-0767324567,-2.0,-2.0,-2.0,,,-2
rw10408946,imdbfan-8412926032,,2.0,2.0,2.0,,2
rw10406469,imdbfan-2390462826,-2.0,-2.0,-2.0,,,-2
rw10406792,MdAkiffShariff,-1.0,,-1.0,,,-1
rw10405364,imdbfan-6381023171,-1.0,-1.0,-1.0,,,-1
rw10406047,imdbfan-0870352277,-2.0,-2.0,-2.0,,,-2
rw10406588,maiaus,-2.0,,,,,-2
rw10419023,imdbfan-0861427822,-2.0,-2.0,,,-1.0,-2
rw10422570,imdbfan-9528161694,-1.0,,,,-1.0,-1
rw10400261,disney3738282,0.0,,1.0,1.0,,1
rw10422499,imdbfan-4545804371,-2.0,-2.0,-1.0,,,-2
rw10418387,abdulrana-23449,-1.0,-2.0,,,,-2
rw10415976,imdbfan-2457796043,-2.0,-2.0,,,,-2
rw10419105,imdbfan-9773738793,-2.0,,-2.0,,,-2
rw10418347,imdbfan-1774421302,-2.0,-2.0,,,-1.0,-2
rw10405763,pjvmcvp,,,,,-2.0,-2
rw10418574,imdbfan-0123271885,-2.0,,,,,-2
rw10406391,imdbfan-9740703038,-2.0,-2.0,-2.0,-2.0,,-2
rw10396103,daanheber,2.0,2.0,2.0,2.0,,2
rw10422000,closerone-94491,-1.0,-1.0,-1.0,,,-2
rw10418719,imdbfan-4026543883,-2.0,-2.0,-2.0,,,-2
rw10421972,Maeldea,-2.0,,-2.0,,-2.0,-2
rw10405645,imdbfan-8334851154,-2.0,,,,-2.0,-2
rw10429550,imdbfan-5067177248,-2.0,,-2.0,,-1.0,-2
rw10409083,hammadasif-41126,-2.0,-2.0,,,,-2
rw10429470,imdbfan-0641605186,-2.0,-2.0,-2.0,,-2.0,-2
rw10409099,imdbfan-0820702794,-2.0,-2.0,,,,-2
rw10425067,EthanHunterX,-2.0,,,,-2.0,-2
rw10407647,imdbfan-0979518924,0.0,1.0,,,,1
rw10410031,imdbfan-4581806123,-2.0,-1.0,,1.0,,-1
rw10432821,Zbeachy07,-2.0,-2.0,,,,-2
rw10427947,srp_2000,-1.0,1.0,-1.0,0.0,,0
rw10419589,qksjcs,-2.0,-2.0,,,,-2
rw10410959,alexfava-96740,-2.0,,-2.0,-2.0,,-2
rw10397841,Lightning_Dude,-1.0,-1.0,2.0,1.0,,-1
rw10409770,imdbfan-5509635086,-2.0,-2.0,,,,-2
rw10401299,grigoraaakis-889-295918,-2.0,-1.0,,-2.0,,-2
rw10409920,imdbfan-9273840330,-2.0,-2.0,,,,-2
rw10434344,imdbfan-7984672727,2.0,2.0,2.0,2.0,2.0,2
rw10409663,nimrodg14,-1.0,-2.0,2.0,,,-1
rw10408361,imdbfan-2438531007,,,,,,-2
rw10408872,imdbfan-1582163815,,-2.0,,,,-2
rw10409227,reshantnimbalkar-93887,-1.0,-1.0,,,,-1
rw10408331,shradhaprabhakar,-2.0,-1.0,,,,-2
rw10409914,charlee1985,-2.0,-1.0,-2.0,-1.0,,-2
rw10410352,capstok-96279,-2.0,-2.0,-2.0,-2.0,,-2
rw10414170,imdbfan-9637938864,1.0,,,2.0,1.0,1
rw10408315,ngocana,-2.0,,-2.0,,,-2
rw10408785,ngising,-2.0,-2.0,-2.0,,,-2
rw10409302,binupadisarathna,-1.0,-1.0,2.0,1.0,,1
rw10409166,imdbfan-0872429963,-2.0,,,,,-1
rw10408457,aviary-14278,-2.0,-2.0,1.0,,,-1
rw10408798,lahiru-lls,-1.0,-1.0,-1.0,,,-2
rw10408362,imdbfan-9712738578,-2.0,,,1.0,,-2
rw10410200,kimm-67131,-1.0,,1.0,,-1.0,-1
rw10401604,fishyfilm,1.0,2.0,,,,1
rw10409397,imdbfan-2138154180,-2.0,-2.0,-2.0,,,-2
rw10405027,imdbfan-3293600737,-1.0,-2.0,-1.0,,-1.0,-1
rw10409359,imdbfan-5158400097,-2.0,,-1.0,,,-2
rw10410089,imdbfan-5696578642,-1.0,-2.0,,,,-1
rw10408278,imdbfan-6461983177,-1.0,,,,-2.0,-1
rw10409419,rustom-razon,-2.0,-2.0,-2.0,,,-2
rw10408347,Unoy5,-1.0,-1.0,-1.0,-1.0,,-2
rw10408826,didavid61202,-2.0,-2.0,-2.0,,,-2
rw10394712,keiraf-24824,2.0,2.0,2.0,2.0,2.0,2
rw10408517,m311_,-2.0,-2.0,-2.0,,,-2
rw10409866,johnmcgee-61188,-2.0,,,,-2.0,-2
rw10409768,imdbfan-3033223443,-2.0,,-2.0,-1.0,,-2
rw10409213,princehussy,-2.0,,-2.0,,,-2
rw10410588,imdbfan-9616536669,-2.0,,-2.0,,-1.0,-2
rw10410677,imdbfan-1585384276,-2.0,1.0,,-1.0,-1.0,-1
rw10408414,imdbfan-3696763895,-2.0,-2.0,,,-1.0,-1
rw10429044,liamirvine-77159,-1.0,-2.0,-1.0,,-1.0,-2
rw10404054,imdbfan-1758779014,2.0,2.0,2.0,2.0,2.0,2
rw10409204,imdbfan-1894006583,-2.0,,-2.0,,-1.0,-2
rw10410362,blake-wilson10,-2.0,-2.0,-2.0,,,-2
rw10409968,creetar,-1.0,-1.0,-2.0,,,-1
rw10408545,vbnetlord,-2.0,-2.0,-2.0,,-2.0,-2
rw10409723,imdbfan-8724842189,-2.0,-2.0,-2.0,,,-2
rw10408226,thanasitone,-2.0,,-2.0,,,-2
rw10405242,imdbfan-7641822528,-2.0,,,,,-2
rw10409488,imdbfan-0800845390,-2.0,-2.0,-2.0,,,-2
rw10397985,zeinaawedikian,1.0,1.0,1.0,,,2
rw10410094,imdbfan-7534494692,-2.0,,-1.0,,,-2
rw10408468,blackcatlegacy,-2.0,-2.0,-2.0,,,-2
rw10409946,SaNa-360-329317,-2.0,0.0,,,-2.0,-2
rw10409800,mriceimbd,-1.0,1.0,,,-1.0,-1
rw10409544,imdbfan-6234664786,-2.0,-2.0,-2.0,-2.0,,-2
rw10409297,imdbfan-0960556447,-1.0,-1.0,-2.0,,,-2
rw10410585,jsu317,-1.0,,,,-1.0,-1
rw10408683,imdbfan-1891954544,-2.0,-2.0,-2.0,,,-2
rw10396555,dswete,1.0,-1.0,1.0,2.0,,1
rw10410085,muzotime-57720,-1.0,-2.0,,,,-1
rw10426165,imdbfan-9205190687,0.0,1.0,1.0,1.0,,1
rw10409137,udyantrivedi-14859,-2.0,-2.0,-2.0,,,-2
rw10408647,imdbfan-4450402556,-2.0,-1.0,0.0,-1.0,,-2
rw10408471,imdbfan-3746100495,-1.0,-1.0,,,,-2
rw10408837,imdbfan-5856152629,-2.0,1.0,,-1.0,,-1
rw10408397,llllnoonllll,-2.0,-2.0,1.0,1.0,,-1
rw10396000,horsebarn-11618,2.0,2.0,2.0,,2.0,2
rw10415009,alaskanhero08,-1.0,1.0,-1.0,,,-1
rw10408355,jdelarosa992,-2.0,,-2.0,-1.0,,-2
rw10408707,sime-arsov,-2.0,-2.0,-2.0,,,-2
rw10426435,imdbfan-6440723746,-2.0,-2.0,,-2.0,,-2
rw10409165,piolhopulga,-1.0,1.0,1.0,1.0,,-1
rw10408617,imdbfan-6004737470,-2.0,-2.0,-2.0,-2.0,,-2
rw10397598,historyfreak356,-1.0,,1.0,-2.0,,-1
rw10430961,brmwilson,-1.0,1.0,-1.0,0.0,,0
rw10403815,imdbfan-3240162241,1.0,,,2.0,,2
rw10432888,imdbfan-466,-1.0,1.0,1.0,1.0,,0
rw10408838,ReelTalkSeb,-2.0,-2.0,,-2.0,-2.0,-2
rw10406137,joselinenunez-70576,-2.0,,,,,-2
rw10419726,imdbfan-2969190473,-2.0,-1.0,,,,-2
rw10420644,imdbfan-2120033116,-2.0,-2.0,-2.0,-2.0,,-2
rw10419638,imdbfan-1157024088,-2.0,-2.0,-2.0,,,-2
rw10406713,imdbfan-7583477490,-2.0,-2.0,,,,-2
rw10420613,angelitosilva,-2.0,-2.0,0.0,,,-2
rw10419467,longtallklee,-2.0,,-2.0,-2.0,,-2
rw10419350,sidneysiobhan,-2.0,-2.0,-2.0,,,-2
rw10406774,imdbfan-4372439381,-2.0,-2.0,,-1.0,,-2
rw10406865,imdbfan-8344556428,-2.0,-2.0,-2.0,,,-2
rw10419266,imdbfan-4736186150,-2.0,,-1.0,-1.0,,-2
rw10406142,imdbfan-9978584819,-2.0,-1.0,,,-2.0,-2
rw10426670,imdbfan-0158499590,-2.0,-2.0,-2.0,,,-2
rw10420631,bolarsen-30227,-2.0,-2.0,-2.0,,-2.0,-2
rw10405167,imdbfan-1862142227,-1.0,0.0,,1.0,,0
rw10395418,clarefairbrother,1.0,2.0,,1.0,,1
rw10426597,imdbfan-7946070933,-1.0,1.0,,,,-1
rw10426523,imdbfan-3208875622,-2.0,-2.0,-2.0,-1.0,,-2
rw10405033,EntertainmentTales,-1.0,1.0,,,-1.0,-1
rw10406818,kgvtgcv,-2.0,,-2.0,,-2.0,-2
rw10420801,imdbfan-5680339314,-2.0,,,,,-1
rw10421707,imdbfan-5663802455,-2.0,,-2.0,,,-2
rw10406117,imdbfan-7419287328,-2.0,-1.0,-2.0,-1.0,-2.0,-2
rw10419387,imdbfan-9221378462,-2.0,-1.0,-2.0,,,-2
rw10406714,jaksas,-2.0,-2.0,-2.0,,,-2
rw10426680,imdbfan-1158415306,-1.0,-1.0,,,,-1
rw10406160,ibrahim_mayat,-2.0,-2.0,-2.0,-1.0,,-2
rw10420708,imdbfan-4582712541,-2.0,-2.0,,,,-2
rw10418907,TheRiddlerOhYeah,-2.0,-2.0,-2.0,,,-2
rw10419311,imdbfan-1888708687,-1.0,,,-2.0,,-1
rw10397718,anaisbaheux,1.0,2.0,1.0,,,1
rw10419417,KatieMang,-2.0,,-2.0,,,-2
rw10406837,chasevicknair,-2.0,-1.0,,-2.0,,-2
rw10406130,imdbfan-9225844207,-2.0,-1.0,-1.0,,,-2
rw10426631,saulvg99,,,,,-2.0,-2
rw10426894,imdbfan-1677644780,-2.0,-2.0,-2.0,,,-2
rw10405791,RubyKorza,-1.0,-1.0,1.0,1.0,,-1
rw10418936,imdbfan-8874698644,-2.0,,1.0,,,-1
rw10406164,imdbfan-2248190254,-2.0,-2.0,-2.0,,,-2
rw10395324,Dori14G,2.0,2.0,,2.0,,2
rw10406522,iainmccolgan,-2.0,,,,-1.0,-2
rw10420873,imdbfan-7033655854,-2.0,-2.0,,,,-2
rw10406070,imdbfan-6771235172,-1.0,-1.0,,,,-1
rw10406825,omareljishi,-2.0,-2.0,-2.0,,,-2
rw10406926,timandshaynon,-1.0,-2.0,1.0,-1.0,,-2
rw10406595,arieyudha-12078,-2.0,-2.0,,,,-2
rw10406020,elkinalejandro-59976,0.0,1.0,-1.0,1.0,,0
rw10406898,imdbfan-7549052696,-1.0,-2.0,-1.0,,,-1
rw10396155,imdbfan-0344462825,1.0,,0.0,,,1
rw10406680,imdbfan-1211821422,-2.0,-2.0,-2.0,,,-2
rw10406589,imdbfan-4054931146,-1.0,,-1.0,,,-1
rw3248556,lisafordeay,0.0,-1.0,1.0,0.0,,-1
rw10399886,The_Rider2004,-1.0,1.0,1.0,0.0,0.0,1
rw10430054,danner_devon,-1.0,,,-1.0,,-1
rw10396013,antoniocarlosazevedo,-2.0,-1.0,,,-1.0,-1
rw10401311,sethmknight,2.0,,2.0,2.0,1.0,2
rw10397229,laynerogers,-1.0,,,-1.0,-1.0,0
rw10394762,edgarcruz-75899,1.0,,,,1.0,1
rw10391935,giuseppeianniello,-1.0,-1.0,1.0,1.0,,0
rw10404990,Annie_2025,-1.0,,-1.0,-1.0,,-1
rw10427214,brianjohnson-20043,-1.0,0.0,-1.0,1.0,-1.0,-1
rw10406902,OsmanthusK,,-2.0,,,,-2
rw10406784,nixy-caos,0.0,0.0,,,,0
rw10405537,daisyjones24_24,-1.0,1.0,1.0,1.0,,1
rw10398791,hartmaa,-1.0,,-1.0,,,-1
rw10395749,luciano-mousinho,0.0,-1.0,-2.0,,,0
rw10398546,emmaleahess,1.0,2.0,1.0,1.0,,1
rw10394869,JonCPaul,-1.0,-1.0,1.0,,,-1
rw10393710,apereztenessa-1,0.0,,-1.0,,1.0,0
rw10424933,hichamgouihyi,-1.0,,-2.0,,,-2
rw10397594,guinden,-2.0,-1.0,,0.0,,-1
rw10409836,imdbfan-6336001903,-2.0,2.0,,1.0,,-1
rw10402350,inbalamr,-2.0,1.0,,,,-1
rw10397664,DJ_Shilo,-1.0,0.0,,,,-1
rw10404672,imdbfan-9898356126,1.0,2.0,1.0,1.0,,2
rw10394665,samuelrley,-1.0,-1.0,-1.0,0.0,,1
rw10403125,imdbfan-2178298824,-1.0,,-1.0,1.0,,-1
rw10407995,Tuna_army,0.0,-1.0,,,,0
rw10401883,dzumada,0.0,-1.0,1.0,2.0,,1
rw10398919,imdbfan-2340500628,-1.0,,,0.0,,0
rw10395595,repassybalint,-1.0,1.0,-1.0,-1.0,,0
rw10427455,katemorrog,-1.0,0.0,-1.0,0.0,,0
rw10415884,saull28,1.0,,,,2.0,1
rw10413405,kristanbul,1.0,1.0,1.0,1.0,1.0,1
rw10403772,imdbfan-9190292197,0.0,,1.0,-1.0,1.0,1
rw10400391,ydfxwd,-1.0,0.0,,2.0,,-1
rw10411754,fakemikejones,0.0,-1.0,,-2.0,,-1
rw10416080,OTANATO-,-1.0,1.0,-1.0,,,0
rw10406806,sutalosimun,-1.0,1.0,1.0,1.0,,-1
rw10438236,GeorgeT-14,0.0,0.0,-1.0,,,0
rw10393712,imdbfan-4687972144,1.0,1.0,,1.0,,1
rw10407041,imdbfan-5908764548,1.0,1.0,1.0,1.0,1.0,2
rw10394008,imdbfan-9729464661,1.0,1.0,,1.0,,1
rw10395498,awpinkiepie,2.0,1.0,1.0,2.0,,2
rw10401866,gojo-62373,1.0,2.0,1.0,,,2
rw10395212,VitreousOcean,1.0,,1.0,0.0,,1
rw10394377,annabanana15,1.0,0.0,,2.0,,1
rw10407621,gsquipie,1.0,2.0,1.0,,1.0,1
rw10433513,JOE_jy,1.0,2.0,2.0,2.0,,2
rw10431019,LettuceC,-1.0,,,,,-1
rw10407538,fiona_659,1.0,1.0,,1.0,,1
rw10400766,imdbfan-9855729064,1.0,,,,,2
rw10398056,rincemermaid,2.0,2.0,2.0,2.0,,2
rw10424859,imdbfan-7104419573,2.0,2.0,2.0,,,2
rw10402940,imdbfan-5033271887,1.0,1.0,0.0,1.0,,1
rw10398325,wildcherrygum,1.0,-1.0,,2.0,,1
rw10397935,atasahakyan,1.0,,1.0,1.0,,1
rw10405164,caraaygul,1.0,,1.0,1.0,,1
rw10402974,imdbfan-5729301213,1.0,,2.0,1.0,1.0,2
rw10403773,imdbfan-3731364352,1.0,1.0,1.0,1.0,1.0,2
rw10416401,rtihbsqj,2.0,2.0,2.0,,2.0,2
rw10393540,Zeeba617,1.0,2.0,1.0,2.0,,1
rw10393593,cruisergirl-71307,2.0,2.0,2.0,2.0,,2
rw10418695,lcstekkinger-918-325439,1.0,1.0,1.0,1.0,,2
rw10407625,uucwzwkvm,1.0,,,1.0,1.0,1
rw10399926,jsaaymi,1.0,,2.0,2.0,1.0,1
rw10417245,Emfame31,2.0,2.0,2.0,,2.0,2
rw10395925,belleandmike,,1.0,2.0,2.0,,2
rw10428650,imdbfan-2124825968,0.0,,,1.0,,1
rw10405062,Christn0ah,-1.0,1.0,-1.0,,,1
rw10395473,diversecleaning,-1.0,0.0,1.0,,,-1
rw10422482,wemagsino,1.0,1.0,2.0,1.0,,-1
rw10399754,rockystahsoc,2.0,2.0,2.0,2.0,2.0,2
rw10404440,whitneyjm,1.0,,-1.0,2.0,1.0,1
rw10392339,imdbfan-3836916331,1.0,2.0,2.0,1.0,,1
rw10401353,imdbfan-9737501815,1.0,1.0,1.0,1.0,1.0,1
rw10401240,dlambre173,1.0,2.0,,2.0,,1
rw10404332,jdurzo-39092,1.0,1.0,,2.0,,1
rw10397889,SamanthaLynn41,2.0,2.0,2.0,2.0,,2
rw10426899,imdbfan-8656188970,1.0,2.0,1.0,1.0,,1
rw10401281,darryl_barnes,1.0,,,1.0,,2
rw10400900,kiankd,1.0,,,1.0,,1
rw10408270,margaritagumero,1.0,,,,,1
rw10419001,matthew-haupt,1.0,,,,,1
rw10422606,mddcmzkz,1.0,,1.0,-1.0,,1
rw10398317,imdbfan-9122705821,1.0,,,,1.0,1
rw10417086,melypunk-32881,2.0,2.0,,2.0,,2
rw10404029,imdbfan-5522718381,1.0,2.0,,,1.0,2
rw10431842,paul-1636,1.0,2.0,,1.0,,1
rw10402288,parksiet,1.0,1.0,,2.0,,1
rw10405327,MickyMurray17,1.0,,,2.0,1.0,1
rw10401066,ajnuezca-37-456028,2.0,,,2.0,1.0,2
rw10401720,imdbfan-7895708286,,2.0,,-1.0,,1
rw10407257,kayb-46730,1.0,2.0,1.0,2.0,1.0,1
rw10413634,elirya-58109,0.0,1.0,,,,1
rw10423934,imdbfan-7697027978,0.0,1.0,-1.0,-1.0,,-1
rw10433884,imdbfan-6700060090,2.0,,2.0,,2.0,2
rw10434612,steventhorley,0.0,1.0,-1.0,,,1
rw10437178,indiedavid,2.0,2.0,2.0,,,2
rw10408421,imdbfan-6904572274,2.0,2.0,2.0,2.0,,2
rw10412043,imdbfan-0238277621,1.0,2.0,2.0,2.0,,2
rw10414438,imdbfan-8400559927,,,2.0,1.0,,1
rw10416068,imdbfan-4137264882,1.0,1.0,2.0,,,1
rw10436525,AmiratM-7,-1.0,,1.0,,-1.0,1
rw10401756,georgi_t,2.0,,2.0,2.0,2.0,2
rw10396142,imdbfan-4787471258,1.0,2.0,2.0,2.0,1.0,1
rw10402291,imdbfan-6212954399,2.0,2.0,2.0,2.0,1.0,2
rw10436782,mattiewhinery,,,2.0,1.0,,2
rw10437820,AbigailH-46,1.0,2.0,2.0,1.0,1.0,1
rw10433802,AaronBilly123,1.0,2.0,2.0,1.0,,2
rw10400707,paulozavaleta-28773,1.0,2.0,,2.0,1.0,1
rw10408832,imdbfan-9237955737,1.0,,,2.0,2.0,1
rw10414221,cvwkfk,1.0,2.0,2.0,1.0,1.0,2
rw10412520,keness-1,1.0,1.0,2.0,,,1
rw10407374,emmaralls,1.0,1.0,,2.0,,2
rw10428806,bjkbrocker,1.0,,,1.0,,1
rw10415246,rempasha,-1.0,1.0,1.0,1.0,,1
rw10407972,imdbfan-1277592391,0.0,2.0,,1.0,,1
rw10417501,imdbfan-6025165043,1.0,1.0,1.0,,,1
rw10416402,Kristamw,1.0,2.0,,,1.0,1
rw10416917,victoriaclloyd,1.0,,1.0,2.0,1.0,2
rw10415258,imdbfan-8065590092,1.0,,0.0,1.0,1.0,1
rw10422562,klwilson1969,1.0,,,1.0,1.0,1
rw10405361,annabelleevil-33456,2.0,,2.0,,1.0,2
rw10414809,kteaaa,0.0,1.0,,-1.0,,1
rw10415121,eloiseagnn,0.0,,,1.0,,1
rw10416125,imdbfan-2331882389,-2.0,,-1.0,-2.0,,-1
rw10414214,imdbfan-5081691289,2.0,2.0,,2.0,,2
rw10407727,stepea1,1.0,1.0,,,,1
rw10412552,imdbfan-9644328633,1.0,2.0,,1.0,1.0,1
rw10413067,jameseortega,-2.0,-1.0,,,-1.0,-2
rw10421926,nadanicolepatton,1.0,1.0,,0.0,,1
rw10438620,JamesL-786,-2.0,-2.0,-2.0,,-1.0,-2
rw10415473,finutboy,1.0,1.0,1.0,,,1
rw10420510,nyny-13343,-1.0,-1.0,-2.0,-1.0,-1.0,-1
rw10405160,breadandhammers,-1.0,-2.0,-2.0,,,-1
rw10406406,imdbfan-2246987546,-1.0,-2.0,,,-1.0,-1
rw10394010,Boristhemoggy,-1.0,-1.0,-1.0,,,-2
rw10413022,gabethedinosaur,0.0,1.0,-1.0,1.0,-1.0,0
rw10390818,imdbfan-5786024511,-1.0,-1.0,-1.0,-1.0,0.0,-1
